Intersection,Date,Hour,Period,Weather,Cars,Boda_bodas,Tricycles,Minibuses,Heavy_Trucks
Wandegeya Junction,2026-06-09,18,Peak,Dry,669,930,171,207,41
Wandegeya Junction,2026-06-09,18,Peak,Dry,571,797,180,269,20
Wandegeya Junction,2026-06-09,19,Off-Peak,Dry,631,1210,198,280,37
Wandegeya Junction,2026-06-09,19,Off-Peak,Dry,574,930,168,183,19
Wandegeya Junction,2026-06-09,19,Off-Peak,Dry,599,792,151,254,36
Wandegeya Junction,2026-06-09,19,Off-Peak,Dry,611,1167,148,292,12
Wandegeya Junction,2026-06-09,20,Off-Peak,Dry,253,439,68,94,19
Wandegeya Junction,2026-06-09,20,Off-Peak,Dry,308,613,83,102,10
Wandegeya Junction,2026-06-09,20,Off-Peak,Dry,313,471,70,109,6
Wandegeya Junction,2026-06-09,20,Off-Peak,Dry,305,645,68,147,8
Wandegeya Junction,2026-06-09,21,Off-Peak,Dry,185,274,60,69,8
Wandegeya Junction,2026-06-09,21,Off-Peak,Dry,182,305,46,86,11
Wandegeya Junction,2026-06-09,21,Off-Peak,Dry,255,541,87,124,10
Wandegeya Junction,2026-06-09,21,Off-Peak,Dry,330,541,80,132,26
Wandegeya Junction,2026-06-10,6,Off-Peak,Dry,216,415,63,105,12
Wandegeya Junction,2026-06-10,6,Off-Peak,Dry,280,405,97,128,8
Wandegeya Junction,2026-06-10,6,Off-Peak,Dry,221,478,64,100,10
Wandegeya Junction,2026-06-10,6,Off-Peak,Dry,252,402,69,81,9
Wandegeya Junction,2026-06-10,7,Peak,Dry,734,1217,141,287,57
Wandegeya Junction,2026-06-10,7,Peak,Dry,622,793,157,264,29
Wandegeya Junction,2026-06-10,7,Peak,Dry,591,787,175,282,22
Wandegeya Junction,2026-06-10,7,Peak,Dry,793,1345,196,306,22
Wandegeya Junction,2026-06-10,8,Peak,Dry,705,1125,199,339,17
Wandegeya Junction,2026-06-10,8,Peak,Dry,585,852,190,291,21
Wandegeya Junction,2026-06-10,8,Peak,Dry,561,737,142,254,33
Wandegeya Junction,2026-06-10,8,Peak,Dry,582,1059,158,243,36
Wandegeya Junction,2026-06-10,9,Off-Peak,Dry,493,1202,142,184,36
Wandegeya Junction,2026-06-10,9,Off-Peak,Dry,632,1298,209,231,22
Wandegeya Junction,2026-06-10,9,Off-Peak,Dry,733,1405,155,295,15
Wandegeya Junction,2026-06-10,9,Off-Peak,Dry,743,789,182,347,51
Wandegeya Junction,2026-06-10,10,Off-Peak,Dry,230,441,48,101,17
Wandegeya Junction,2026-06-10,10,Off-Peak,Dry,231,450,54,82,8
Wandegeya Junction,2026-06-10,10,Off-Peak,Dry,208,346,86,98,4
Wandegeya Junction,2026-06-10,10,Off-Peak,Dry,275,428,97,102,19
Wandegeya Junction,2026-06-10,11,Off-Peak,Dry,342,426,81,153,8
Wandegeya Junction,2026-06-10,11,Off-Peak,Dry,296,378,86,90,11
Wandegeya Junction,2026-06-10,11,Off-Peak,Dry,278,346,78,83,21
Wandegeya Junction,2026-06-10,11,Off-Peak,Dry,247,517,81,113,10
Wandegeya Junction,2026-06-10,12,Off-Peak,Dry,256,426,54,92,14
Wandegeya Junction,2026-06-10,12,Off-Peak,Dry,284,604,103,119,6
Wandegeya Junction,2026-06-10,12,Off-Peak,Dry,337,605,73,153,11
Wandegeya Junction,2026-06-10,12,Off-Peak,Dry,232,351,64,82,17
Wandegeya Junction,2026-06-10,13,Off-Peak,Dry,269,566,74,94,14
Wandegeya Junction,2026-06-10,13,Off-Peak,Dry,217,386,44,104,8
Wandegeya Junction,2026-06-10,13,Off-Peak,Dry,312,480,95,124,24
Wandegeya Junction,2026-06-10,13,Off-Peak,Dry,220,369,56,68,11
Wandegeya Junction,2026-06-10,14,Off-Peak,Dry,353,468,77,107,17
Wandegeya Junction,2026-06-10,14,Off-Peak,Dry,183,284,56,60,5
Wandegeya Junction,2026-06-10,14,Off-Peak,Dry,296,402,84,129,20
Wandegeya Junction,2026-06-10,14,Off-Peak,Dry,262,471,71,129,7
Wandegeya Junction,2026-06-10,15,Off-Peak,Dry,310,534,88,132,22
Wandegeya Junction,2026-06-10,15,Off-Peak,Dry,233,520,75,76,7
Wandegeya Junction,2026-06-10,15,Off-Peak,Dry,197,264,70,64,9
Wandegeya Junction,2026-06-10,15,Off-Peak,Dry,170,322,57,76,10
Wandegeya Junction,2026-06-10,16,Peak,Dry,652,908,135,325,39
Wandegeya Junction,2026-06-10,16,Peak,Dry,577,935,185,243,13
Wandegeya Junction,2026-06-10,16,Peak,Dry,584,1020,210,219,42
Wandegeya Junction,2026-06-10,16,Peak,Dry,761,1090,167,287,55
Wandegeya Junction,2026-06-10,17,Peak,Dry,510,770,160,186,10
Wandegeya Junction,2026-06-10,17,Peak,Dry,557,968,187,185,32
Wandegeya Junction,2026-06-10,17,Peak,Dry,763,1006,221,293,38
Wandegeya Junction,2026-06-10,17,Peak,Dry,703,1012,150,237,41
Wandegeya Junction,2026-06-10,18,Peak,Dry,615,1262,204,189,16
Wandegeya Junction,2026-06-10,18,Peak,Dry,677,723,187,297,14
Wandegeya Junction,2026-06-10,18,Peak,Dry,569,874,171,186,33
Wandegeya Junction,2026-06-10,18,Peak,Dry,490,1191,173,237,35
Wandegeya Junction,2026-06-10,19,Off-Peak,Dry,721,726,185,339,36
Wandegeya Junction,2026-06-10,19,Off-Peak,Dry,545,845,145,232,21
Wandegeya Junction,2026-06-10,19,Off-Peak,Dry,498,1158,141,159,28
Wandegeya Junction,2026-06-10,19,Off-Peak,Dry,588,1036,198,255,30
Wandegeya Junction,2026-06-10,20,Off-Peak,Dry,255,271,73,106,16
Wandegeya Junction,2026-06-10,20,Off-Peak,Dry,208,394,52,77,11
Wandegeya Junction,2026-06-10,20,Off-Peak,Dry,322,658,74,146,12
Wandegeya Junction,2026-06-10,20,Off-Peak,Dry,350,668,77,171,22
Wandegeya Junction,2026-06-10,21,Off-Peak,Dry,272,479,80,84,5
Wandegeya Junction,2026-06-10,21,Off-Peak,Dry,219,396,56,95,13
Wandegeya Junction,2026-06-10,21,Off-Peak,Dry,249,356,69,105,16
Wandegeya Junction,2026-06-10,21,Off-Peak,Dry,280,316,62,127,15
Wandegeya Junction,2026-06-11,6,Off-Peak,Dry,211,258,50,94,12
Wandegeya Junction,2026-06-11,6,Off-Peak,Dry,177,415,49,87,12
Wandegeya Junction,2026-06-11,6,Off-Peak,Dry,353,401,103,164,27
Wandegeya Junction,2026-06-11,6,Off-Peak,Dry,192,263,64,64,5
Wandegeya Junction,2026-06-11,7,Peak,Dry,761,883,194,240,35
Wandegeya Junction,2026-06-11,7,Peak,Dry,678,956,176,226,25
Wandegeya Junction,2026-06-11,7,Peak,Dry,631,866,149,238,37
Wandegeya Junction,2026-06-11,7,Peak,Dry,494,1186,150,150,23
Wandegeya Junction,2026-06-11,8,Peak,Dry,609,807,168,278,34
Wandegeya Junction,2026-06-11,8,Peak,Dry,712,1308,151,310,27
Wandegeya Junction,2026-06-11,8,Peak,Dry,664,1331,152,264,46
Wandegeya Junction,2026-06-11,8,Peak,Dry,689,890,186,304,23
Wandegeya Junction,2026-06-11,9,Off-Peak,Dry,697,1113,192,295,48
Wandegeya Junction,2026-06-11,9,Off-Peak,Dry,696,1386,157,265,21
Wandegeya Junction,2026-06-11,9,Off-Peak,Dry,660,1167,190,219,41
Wandegeya Junction,2026-06-11,9,Off-Peak,Dry,538,1263,145,170,38
Wandegeya Junction,2026-06-11,10,Off-Peak,Dry,221,481,59,83,15
Wandegeya Junction,2026-06-11,10,Off-Peak,Dry,299,570,80,132,21
Wandegeya Junction,2026-06-11,10,Off-Peak,Dry,253,525,89,110,11
Wandegeya Junction,2026-06-11,10,Off-Peak,Dry,315,381,60,156,12
Wandegeya Junction,2026-06-11,11,Off-Peak,Dry,192,398,62,63,11
Wandegeya Junction,2026-06-11,11,Off-Peak,Dry,359,388,72,114,17
Wandegeya Junction,2026-06-11,11,Off-Peak,Dry,269,475,78,96,16
Wandegeya Junction,2026-06-11,11,Off-Peak,Dry,311,611,67,109,12
Wandegeya Junction,2026-06-11,12,Off-Peak,Dry,154,288,45,51,4
Wandegeya Junction,2026-06-11,12,Off-Peak,Dry,317,422,84,146,12
Wandegeya Junction,2026-06-11,12,Off-Peak,Dry,162,310,57,64,9
Wandegeya Junction,2026-06-11,12,Off-Peak,Dry,231,367,73,111,16
Wandegeya Junction,2026-06-11,13,Off-Peak,Dry,244,496,79,116,9
Wandegeya Junction,2026-06-11,13,Off-Peak,Dry,278,388,77,90,21
Wandegeya Junction,2026-06-11,13,Off-Peak,Dry,201,294,51,88,14
Wandegeya Junction,2026-06-11,13,Off-Peak,Dry,224,365,66,78,11
Wandegeya Junction,2026-06-11,14,Off-Peak,Dry,208,331,59,71,4
Wandegeya Junction,2026-06-11,14,Off-Peak,Dry,283,556,76,116,22
Wandegeya Junction,2026-06-11,14,Off-Peak,Dry,230,322,68,86,7
Wandegeya Junction,2026-06-11,14,Off-Peak,Dry,238,430,81,85,13
Wandegeya Junction,2026-06-11,15,Off-Peak,Dry,189,215,41,85,9
Wandegeya Junction,2026-06-11,15,Off-Peak,Dry,239,557,90,88,17
Wandegeya Junction,2026-06-11,15,Off-Peak,Dry,294,493,68,115,23
Wandegeya Junction,2026-06-11,15,Off-Peak,Dry,295,404,80,99,22
Wandegeya Junction,2026-06-11,16,Peak,Dry,776,841,190,289,15
Wandegeya Junction,2026-06-11,16,Peak,Dry,461,811,151,176,35
Wandegeya Junction,2026-06-11,16,Peak,Dry,564,801,165,208,14
Wandegeya Junction,2026-06-11,16,Peak,Dry,568,1118,234,279,39
Wandegeya Junction,2026-06-11,17,Peak,Dry,826,1216,166,276,31
Wandegeya Junction,2026-06-11,17,Peak,Dry,761,1274,150,364,39
Wandegeya Junction,2026-06-11,17,Peak,Dry,607,1145,142,284,38
Wandegeya Junction,2026-06-11,17,Peak,Dry,613,1198,172,191,13
Wandegeya Junction,2026-06-11,18,Peak,Dry,801,1201,188,243,27
Wandegeya Junction,2026-06-11,18,Peak,Dry,621,993,172,255,46
Wandegeya Junction,2026-06-11,18,Peak,Dry,682,1158,152,225,41
Wandegeya Junction,2026-06-11,18,Peak,Dry,689,1214,196,215,38
Wandegeya Junction,2026-06-11,19,Off-Peak,Dry,824,1160,189,256,43
Wandegeya Junction,2026-06-11,19,Off-Peak,Dry,701,1322,192,227,52
Wandegeya Junction,2026-06-11,19,Off-Peak,Dry,694,1222,156,268,31
Wandegeya Junction,2026-06-11,19,Off-Peak,Dry,683,900,147,255,43
Wandegeya Junction,2026-06-11,20,Off-Peak,Dry,223,538,72,78,12
Wandegeya Junction,2026-06-11,20,Off-Peak,Dry,275,597,94,94,14
Wandegeya Junction,2026-06-11,20,Off-Peak,Dry,195,393,55,94,11
Wandegeya Junction,2026-06-11,20,Off-Peak,Dry,181,364,73,88,7
Wandegeya Junction,2026-06-11,21,Off-Peak,Dry,240,499,74,91,7
Wandegeya Junction,2026-06-11,21,Off-Peak,Dry,301,435,75,125,20
Wandegeya Junction,2026-06-11,21,Off-Peak,Dry,187,396,64,91,9
Wandegeya Junction,2026-06-11,21,Off-Peak,Dry,194,433,48,89,9
Wandegeya Junction,2026-06-12,6,Off-Peak,Dry,345,567,77,123,25
Wandegeya Junction,2026-06-12,6,Off-Peak,Dry,342,477,69,111,24
Wandegeya Junction,2026-06-12,6,Off-Peak,Dry,208,386,60,100,8
Wandegeya Junction,2026-06-12,6,Off-Peak,Dry,261,580,69,115,10
Wandegeya Junction,2026-06-12,7,Peak,Dry,806,1001,215,310,56
Wandegeya Junction,2026-06-12,7,Peak,Dry,597,1217,149,208,47
Wandegeya Junction,2026-06-12,7,Peak,Dry,540,1107,148,164,15
Wandegeya Junction,2026-06-12,7,Peak,Dry,663,1269,183,299,31
Wandegeya Junction,2026-06-12,8,Peak,Dry,703,835,237,259,42
Wandegeya Junction,2026-06-12,8,Peak,Dry,550,1083,161,250,18
Wandegeya Junction,2026-06-12,8,Peak,Dry,535,1377,198,248,42
Wandegeya Junction,2026-06-12,8,Peak,Dry,517,719,185,227,31
Wandegeya Junction,2026-06-12,9,Off-Peak,Dry,582,1422,209,252,41
Wandegeya Junction,2026-06-12,9,Off-Peak,Dry,740,1415,191,293,34
Wandegeya Junction,2026-06-12,9,Off-Peak,Dry,593,878,165,250,29
Wandegeya Junction,2026-06-12,9,Off-Peak,Dry,646,854,189,210,24
Wandegeya Junction,2026-06-12,10,Off-Peak,Dry,174,352,51,58,6
Wandegeya Junction,2026-06-12,10,Off-Peak,Dry,180,305,54,86,4
Wandegeya Junction,2026-06-12,10,Off-Peak,Dry,313,519,78,95,8
Wandegeya Junction,2026-06-12,10,Off-Peak,Dry,305,505,88,116,11
Wandegeya Junction,2026-06-12,11,Off-Peak,Dry,225,266,46,79,6
Wandegeya Junction,2026-06-12,11,Off-Peak,Dry,306,368,73,151,17
Wandegeya Junction,2026-06-12,11,Off-Peak,Dry,221,401,83,98,5
Wandegeya Junction,2026-06-12,11,Off-Peak,Dry,315,553,72,98,19
Wandegeya Junction,2026-06-12,12,Off-Peak,Dry,214,392,56,73,5
Wandegeya Junction,2026-06-12,12,Off-Peak,Dry,261,348,67,89,9
Wandegeya Junction,2026-06-12,12,Off-Peak,Dry,258,356,69,91,5
Wandegeya Junction,2026-06-12,12,Off-Peak,Dry,171,394,57,84,5
Wandegeya Junction,2026-06-12,13,Off-Peak,Dry,227,348,59,110,9
Wandegeya Junction,2026-06-12,13,Off-Peak,Dry,293,530,76,100,20
Wandegeya Junction,2026-06-12,13,Off-Peak,Dry,285,469,90,99,14
Wandegeya Junction,2026-06-12,13,Off-Peak,Dry,260,328,59,87,15
Wandegeya Junction,2026-06-12,14,Off-Peak,Dry,252,491,98,79,15
Wandegeya Junction,2026-06-12,14,Off-Peak,Dry,275,374,81,107,9
Wandegeya Junction,2026-06-12,14,Off-Peak,Dry,269,428,85,92,6
Wandegeya Junction,2026-06-12,14,Off-Peak,Dry,238,399,69,74,8
Wandegeya Junction,2026-06-12,15,Off-Peak,Dry,234,271,57,95,8
Wandegeya Junction,2026-06-12,15,Off-Peak,Dry,183,321,56,75,6
Wandegeya Junction,2026-06-12,15,Off-Peak,Dry,357,394,86,172,17
Wandegeya Junction,2026-06-12,15,Off-Peak,Dry,306,574,63,117,9
Wandegeya Junction,2026-06-12,16,Peak,Dry,616,937,149,209,14
Wandegeya Junction,2026-06-12,16,Peak,Dry,601,1294,168,250,20
Wandegeya Junction,2026-06-12,16,Peak,Dry,581,1067,212,210,30
Wandegeya Junction,2026-06-12,16,Peak,Dry,589,993,188,198,23
Wandegeya Junction,2026-06-12,17,Peak,Dry,658,735,136,274,13
Wandegeya Junction,2026-06-12,17,Peak,Dry,598,955,194,180,44
Wandegeya Junction,2026-06-12,17,Peak,Dry,497,940,170,181,30
Wandegeya Junction,2026-06-12,17,Peak,Dry,604,975,193,193,28
Wandegeya Junction,2026-06-12,18,Peak,Dry,521,906,196,250,38
Wandegeya Junction,2026-06-12,18,Peak,Dry,476,1054,180,200,11
Wandegeya Junction,2026-06-12,18,Peak,Dry,783,894,196,262,50
Wandegeya Junction,2026-06-12,18,Peak,Dry,621,1124,198,248,42
Wandegeya Junction,2026-06-12,19,Off-Peak,Dry,479,847,163,193,26
Wandegeya Junction,2026-06-12,19,Off-Peak,Dry,491,1212,157,197,33
Wandegeya Junction,2026-06-12,19,Off-Peak,Dry,659,1031,158,298,40
Wandegeya Junction,2026-06-12,19,Off-Peak,Dry,554,1275,187,263,44
Wandegeya Junction,2026-06-12,20,Off-Peak,Dry,220,470,67,69,14
Wandegeya Junction,2026-06-12,20,Off-Peak,Dry,197,419,63,75,9
Wandegeya Junction,2026-06-12,20,Off-Peak,Dry,254,359,68,91,14
Wandegeya Junction,2026-06-12,20,Off-Peak,Dry,158,305,49,66,11
Wandegeya Junction,2026-06-12,21,Off-Peak,Dry,182,425,71,64,6
Wandegeya Junction,2026-06-12,21,Off-Peak,Dry,289,515,93,100,19
Wandegeya Junction,2026-06-12,21,Off-Peak,Dry,340,391,93,126,12
Wandegeya Junction,2026-06-12,21,Off-Peak,Dry,328,593,84,145,9
Wandegeya Junction,2026-06-13,6,Off-Peak,Dry,284,497,74,122,14
Wandegeya Junction,2026-06-13,6,Off-Peak,Dry,289,557,71,100,20
Wandegeya Junction,2026-06-13,6,Off-Peak,Dry,236,347,95,99,14
Wandegeya Junction,2026-06-13,6,Off-Peak,Dry,303,519,79,126,17
Wandegeya Junction,2026-06-13,7,Peak,Dry,661,797,189,266,21
Wandegeya Junction,2026-06-13,7,Peak,Dry,740,925,191,291,47
Wandegeya Junction,2026-06-13,7,Peak,Dry,502,1180,169,197,22
Wandegeya Junction,2026-06-13,7,Peak,Dry,542,1173,183,168,39
Wandegeya Junction,2026-06-13,8,Peak,Dry,654,1307,155,204,17
Wandegeya Junction,2026-06-13,8,Peak,Dry,524,881,199,259,13
Wandegeya Junction,2026-06-13,8,Peak,Dry,695,1292,164,305,43
Wandegeya Junction,2026-06-13,8,Peak,Dry,659,1036,159,291,19
Wandegeya Junction,2026-06-13,9,Off-Peak,Dry,462,660,131,174,19
Wandegeya Junction,2026-06-13,9,Off-Peak,Dry,605,1387,195,193,38
Wandegeya Junction,2026-06-13,9,Off-Peak,Dry,715,1249,176,215,29
Wandegeya Junction,2026-06-13,9,Off-Peak,Dry,646,1412,190,234,29
Wandegeya Junction,2026-06-13,10,Off-Peak,Dry,205,504,80,81,8
Wandegeya Junction,2026-06-13,10,Off-Peak,Dry,296,454,101,118,13
Wandegeya Junction,2026-06-13,10,Off-Peak,Dry,375,476,79,172,9
Wandegeya Junction,2026-06-13,10,Off-Peak,Dry,215,451,78,95,17
Wandegeya Junction,2026-06-13,11,Off-Peak,Dry,343,414,84,151,19
Wandegeya Junction,2026-06-13,11,Off-Peak,Dry,243,360,80,116,14
Wandegeya Junction,2026-06-13,11,Off-Peak,Dry,338,638,95,150,17
Wandegeya Junction,2026-06-13,11,Off-Peak,Dry,175,366,49,85,6
Wandegeya Junction,2026-06-13,12,Off-Peak,Dry,319,570,89,103,15
Wandegeya Junction,2026-06-13,12,Off-Peak,Dry,305,605,72,98,22
Wandegeya Junction,2026-06-13,12,Off-Peak,Dry,326,564,80,118,16
Wandegeya Junction,2026-06-13,12,Off-Peak,Dry,293,350,86,105,10
Wandegeya Junction,2026-06-13,13,Off-Peak,Dry,337,349,83,110,13
Wandegeya Junction,2026-06-13,13,Off-Peak,Dry,240,299,49,90,9
Wandegeya Junction,2026-06-13,13,Off-Peak,Dry,242,467,73,120,9
Wandegeya Junction,2026-06-13,13,Off-Peak,Dry,239,379,73,75,18
Wandegeya Junction,2026-06-13,14,Off-Peak,Dry,171,389,52,84,11
Wandegeya Junction,2026-06-13,14,Off-Peak,Dry,217,454,80,83,16
Wandegeya Junction,2026-06-13,14,Off-Peak,Dry,348,587,94,114,13
Wandegeya Junction,2026-06-13,14,Off-Peak,Dry,223,566,69,73,13
Wandegeya Junction,2026-06-13,15,Off-Peak,Dry,343,663,77,152,21
Wandegeya Junction,2026-06-13,15,Off-Peak,Dry,194,340,57,59,7
Wandegeya Junction,2026-06-13,15,Off-Peak,Dry,198,276,56,98,8
Wandegeya Junction,2026-06-13,15,Off-Peak,Dry,263,563,79,127,10
Wandegeya Junction,2026-06-13,16,Peak,Dry,600,1295,152,272,39
Wandegeya Junction,2026-06-13,16,Peak,Dry,560,1092,143,257,13
Wandegeya Junction,2026-06-13,16,Peak,Dry,728,1106,184,291,54
Wandegeya Junction,2026-06-13,16,Peak,Dry,465,1078,151,229,32
Wandegeya Junction,2026-06-13,17,Peak,Dry,688,1191,173,326,32
Wandegeya Junction,2026-06-13,17,Peak,Dry,613,1012,136,263,16
Wandegeya Junction,2026-06-13,17,Peak,Dry,607,1123,168,292,46
Wandegeya Junction,2026-06-13,17,Peak,Dry,649,960,160,307,22
Wandegeya Junction,2026-06-13,18,Peak,Dry,654,1015,166,310,48
Wandegeya Junction,2026-06-13,18,Peak,Dry,718,1096,200,327,19
Wandegeya Junction,2026-06-13,18,Peak,Dry,593,881,147,275,34
Wandegeya Junction,2026-06-13,18,Peak,Dry,509,791,183,153,13
Wandegeya Junction,2026-06-13,19,Off-Peak,Dry,592,1220,210,188,14
Wandegeya Junction,2026-06-13,19,Off-Peak,Dry,565,929,187,202,33
Wandegeya Junction,2026-06-13,19,Off-Peak,Dry,756,1348,212,324,56
Wandegeya Junction,2026-06-13,19,Off-Peak,Dry,676,869,182,314,35
Wandegeya Junction,2026-06-13,20,Off-Peak,Dry,257,302,67,108,14
Wandegeya Junction,2026-06-13,20,Off-Peak,Dry,258,588,86,107,10
Wandegeya Junction,2026-06-13,20,Off-Peak,Dry,292,344,70,110,17
Wandegeya Junction,2026-06-13,20,Off-Peak,Dry,275,375,65,133,11
Wandegeya Junction,2026-06-13,21,Off-Peak,Dry,275,333,64,85,17
Wandegeya Junction,2026-06-13,21,Off-Peak,Dry,225,436,66,102,9
Wandegeya Junction,2026-06-13,21,Off-Peak,Dry,188,332,56,66,9
Wandegeya Junction,2026-06-13,21,Off-Peak,Dry,242,519,64,106,10
Wandegeya Junction,2026-06-14,6,Off-Peak,Dry,358,613,80,128,12
Wandegeya Junction,2026-06-14,6,Off-Peak,Dry,174,425,54,57,8
Wandegeya Junction,2026-06-14,6,Off-Peak,Dry,182,284,51,67,10
Wandegeya Junction,2026-06-14,6,Off-Peak,Dry,254,336,56,95,13
Wandegeya Junction,2026-06-14,7,Peak,Dry,644,972,148,289,15
Wandegeya Junction,2026-06-14,7,Peak,Dry,730,751,146,240,16
Wandegeya Junction,2026-06-14,7,Peak,Dry,562,820,203,203,31
Wandegeya Junction,2026-06-14,7,Peak,Dry,630,1095,178,203,25
Wandegeya Junction,2026-06-14,8,Peak,Dry,659,1014,129,311,17
Wandegeya Junction,2026-06-14,8,Peak,Dry,658,963,203,255,14
Wandegeya Junction,2026-06-14,8,Peak,Dry,628,1157,197,222,42
Wandegeya Junction,2026-06-14,8,Peak,Dry,537,1021,167,192,40
Wandegeya Junction,2026-06-14,9,Off-Peak,Dry,521,1182,155,230,39
Wandegeya Junction,2026-06-14,9,Off-Peak,Dry,627,853,150,202,23
Wandegeya Junction,2026-06-14,9,Off-Peak,Dry,617,1222,184,298,15
Wandegeya Junction,2026-06-14,9,Off-Peak,Dry,701,1037,160,267,55
Wandegeya Junction,2026-06-14,10,Off-Peak,Dry,308,357,85,111,6
Wandegeya Junction,2026-06-14,10,Off-Peak,Dry,263,377,64,96,17
Wandegeya Junction,2026-06-14,10,Off-Peak,Dry,337,392,74,166,18
Wandegeya Junction,2026-06-14,10,Off-Peak,Dry,207,310,50,81,13
Wandegeya Junction,2026-06-14,11,Off-Peak,Dry,257,462,61,127,9
Wandegeya Junction,2026-06-14,11,Off-Peak,Dry,236,493,74,96,14
Wandegeya Junction,2026-06-14,11,Off-Peak,Dry,244,531,72,107,17
Wandegeya Junction,2026-06-14,11,Off-Peak,Dry,332,369,82,101,7
Wandegeya Junction,2026-06-14,12,Off-Peak,Dry,280,341,78,84,15
Wandegeya Junction,2026-06-14,12,Off-Peak,Dry,279,507,104,107,12
Wandegeya Junction,2026-06-14,12,Off-Peak,Dry,222,400,57,73,10
Wandegeya Junction,2026-06-14,12,Off-Peak,Dry,270,423,69,99,9
Wandegeya Junction,2026-06-14,13,Off-Peak,Dry,235,517,73,111,15
Wandegeya Junction,2026-06-14,13,Off-Peak,Dry,196,285,68,87,5
Wandegeya Junction,2026-06-14,13,Off-Peak,Dry,261,538,62,79,10
Wandegeya Junction,2026-06-14,13,Off-Peak,Dry,313,510,79,152,10
Wandegeya Junction,2026-06-14,14,Off-Peak,Dry,228,321,69,113,10
Wandegeya Junction,2026-06-14,14,Off-Peak,Dry,236,281,57,106,6
Wandegeya Junction,2026-06-14,14,Off-Peak,Dry,198,329,56,74,8
Wandegeya Junction,2026-06-14,14,Off-Peak,Dry,284,374,78,137,8
Wandegeya Junction,2026-06-14,15,Off-Peak,Dry,161,247,47,62,8
Wandegeya Junction,2026-06-14,15,Off-Peak,Dry,206,435,63,67,5
Wandegeya Junction,2026-06-14,15,Off-Peak,Dry,252,414,60,109,13
Wandegeya Junction,2026-06-14,15,Off-Peak,Dry,341,460,76,137,25
Wandegeya Junction,2026-06-14,16,Peak,Dry,635,1229,211,258,39
Wandegeya Junction,2026-06-14,16,Peak,Dry,510,1088,169,242,34
Wandegeya Junction,2026-06-14,16,Peak,Dry,828,1042,200,380,61
Wandegeya Junction,2026-06-14,16,Peak,Dry,513,1192,158,179,15
Wandegeya Junction,2026-06-14,17,Peak,Dry,638,1335,204,205,18
Wandegeya Junction,2026-06-14,17,Peak,Dry,532,943,181,203,36
Wandegeya Junction,2026-06-14,17,Peak,Dry,511,1327,164,157,39
Wandegeya Junction,2026-06-14,17,Peak,Dry,559,881,178,228,40
Wandegeya Junction,2026-06-14,18,Peak,Dry,564,1145,142,177,39
Wandegeya Junction,2026-06-14,18,Peak,Dry,582,1008,128,209,15
Wandegeya Junction,2026-06-14,18,Peak,Dry,599,1299,177,290,35
Wandegeya Junction,2026-06-14,18,Peak,Dry,469,791,178,162,13
Wandegeya Junction,2026-06-14,19,Off-Peak,Dry,468,1026,165,203,16
Wandegeya Junction,2026-06-14,19,Off-Peak,Dry,637,791,201,272,44
Wandegeya Junction,2026-06-14,19,Off-Peak,Dry,656,947,212,283,30
Wandegeya Junction,2026-06-14,19,Off-Peak,Dry,469,745,152,166,30
Wandegeya Junction,2026-06-14,20,Off-Peak,Dry,286,338,73,119,13
Wandegeya Junction,2026-06-14,20,Off-Peak,Dry,242,357,76,98,12
Wandegeya Junction,2026-06-14,20,Off-Peak,Dry,286,622,96,132,14
Wandegeya Junction,2026-06-14,20,Off-Peak,Dry,327,369,66,139,17
Wandegeya Junction,2026-06-14,21,Off-Peak,Dry,301,321,74,114,13
Wandegeya Junction,2026-06-14,21,Off-Peak,Dry,378,423,94,134,20
Wandegeya Junction,2026-06-14,21,Off-Peak,Dry,313,466,86,131,16
Wandegeya Junction,2026-06-14,21,Off-Peak,Dry,214,251,53,80,13
Wandegeya Junction,2026-06-15,6,Off-Peak,Wet (Rain),186,322,59,63,14
Wandegeya Junction,2026-06-15,6,Off-Peak,Wet (Rain),167,287,47,76,6
Wandegeya Junction,2026-06-15,6,Off-Peak,Dry,267,357,79,130,20
Wandegeya Junction,2026-06-15,6,Off-Peak,Wet (Rain),234,453,86,100,9
Wandegeya Junction,2026-06-15,7,Peak,Dry,774,1078,200,302,24
Wandegeya Junction,2026-06-15,7,Peak,Wet (Rain),436,846,150,166,34
Wandegeya Junction,2026-06-15,7,Peak,Wet (Rain),417,606,151,131,29
Wandegeya Junction,2026-06-15,7,Peak,Wet (Rain),557,1140,134,258,27
Wandegeya Junction,2026-06-15,8,Peak,Wet (Rain),458,625,148,218,12
Wandegeya Junction,2026-06-15,8,Peak,Wet (Rain),476,1128,151,191,28
Wandegeya Junction,2026-06-15,8,Peak,Wet (Rain),629,927,155,302,35
Wandegeya Junction,2026-06-15,8,Peak,Wet (Rain),511,686,150,186,17
Wandegeya Junction,2026-06-15,9,Off-Peak,Wet (Rain),598,1040,136,253,40
Wandegeya Junction,2026-06-15,9,Off-Peak,Dry,668,1013,135,298,34
Wandegeya Junction,2026-06-15,9,Off-Peak,Dry,656,1168,143,314,34
Wandegeya Junction,2026-06-15,9,Off-Peak,Dry,645,1100,211,224,25
Wandegeya Junction,2026-06-15,10,Off-Peak,Dry,177,360,51,58,4
Wandegeya Junction,2026-06-15,10,Off-Peak,Dry,227,422,82,86,5
Wandegeya Junction,2026-06-15,10,Off-Peak,Dry,289,359,85,101,14
